date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:20:38	8659/8659	---M--	200	added ('OK')	image/jpeg	etag:%221d91d1ed1c97e53%22	https://www.fitnessfirst.co.uk/media/5utdijgi/fitnessfirst-w21-wigan-interiors-156-1.jpg?width=40&height=30&quality=20&rnd=132968186105930000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/5utdijgi/fitnessfirst-w21-wigan-interiors-156-10072.jpg	(from https://www.fitnessfirst.co.uk/equipment)
02:20:39	8690/8690	---M--	200	added ('OK')	image/jpeg	etag:%221d91d1ef29194f2%22	https://www.fitnessfirst.co.uk/media/uohnatv2/fitnessfirst-w21-wigan-interiors-252.jpg?width=40&height=30&quality=20&rnd=132968186115300000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/uohnatv2/fitnessfirst-w21-wigan-interiors-2521ec9.jpg	(from https://www.fitnessfirst.co.uk/equipment)
02:20:40	8716/8716	---M--	200	added ('OK')	image/jpeg	etag:%221d91d1ee017598c%22	https://www.fitnessfirst.co.uk/media/o2hlovop/fitnessfirst-w21-wigan-interiors-280-2.jpg?width=40&height=30&quality=20&rnd=132968186138300000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/o2hlovop/fitnessfirst-w21-wigan-interiors-280-26f3f.jpg	(from https://www.fitnessfirst.co.uk/equipment)
02:20:41	8757/8757	---M--	200	added ('OK')	image/jpeg	etag:%221d91d1ee1e11d35%22	https://www.fitnessfirst.co.uk/media/cgdamqee/fitnessfirst-w21-interiors-bangor-254-2.jpg?width=40&height=30&quality=20&rnd=132968186286800000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/cgdamqee/fitnessfirst-w21-interiors-bangor-254-2e70e.jpg	(from https://www.fitnessfirst.co.uk/equipment)
02:20:42	8687/8687	---M--	200	added ('OK')	image/jpeg	etag:%221d91d1ed2faad6f%22	https://www.fitnessfirst.co.uk/media/sbbm4q0p/fitnessfirst-w21-interiors-bangor-071.jpg?width=40&height=30&quality=20&rnd=132968186240000000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/sbbm4q0p/fitnessfirst-w21-interiors-bangor-071d7ec.jpg	(from https://www.fitnessfirst.co.uk/equipment)
02:20:43	8677/8677	---M--	200	added ('OK')	image/jpeg	etag:%221d91d1ed4c471e5%22	https://www.fitnessfirst.co.uk/media/qltjejrm/fitnessfirst-w21-interiors-bangor-111.jpg?width=40&height=30&quality=20&rnd=132968186265730000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/qltjejrm/fitnessfirst-w21-interiors-bangor-1117d13.jpg	(from https://www.fitnessfirst.co.uk/equipment)
02:20:44	8749/8749	---M--	200	added ('OK')	image/jpeg	etag:%221d91d1eeb6a852d%22	https://www.fitnessfirst.co.uk/media/jzilo34h/fitnessfirst-w21-interiors-bangor-251.jpg?width=40&height=30&quality=20&rnd=132968186277230000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/jzilo34h/fitnessfirst-w21-interiors-bangor-251807b.jpg	(from https://www.fitnessfirst.co.uk/equipment)
02:20:47	8690/8690	---M--	200	added ('OK')	image/jpeg	etag:%221d91d1ef3c2c3f2%22	https://www.fitnessfirst.co.uk/media/yxof143r/fitnessfirst-w21-wigan-interiors-255.jpg?width=40&height=30&quality=20&rnd=132968186293600000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/yxof143r/fitnessfirst-w21-wigan-interiors-255d5fc.jpg	(from https://www.fitnessfirst.co.uk/equipment)
02:20:48	8754/8754	---M--	200	added ('OK')	image/jpeg	etag:%221d91d1ee60d7eb2%22	https://www.fitnessfirst.co.uk/media/cpthp0nh/fitnessfirst-w21-wigan-interiors-362.jpg?width=40&height=30&quality=20&rnd=132968186308930000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/cpthp0nh/fitnessfirst-w21-wigan-interiors-36264fa.jpg	(from https://www.fitnessfirst.co.uk/equipment)
02:20:49	8682/8682	---M--	200	added ('OK')	image/jpeg	etag:%221d91d1eeefe0fea%22	https://www.fitnessfirst.co.uk/media/c3phfw3e/fitnessfirst-w21-interiors-bangor-073.jpg?width=40&height=30&quality=20&rnd=132968186249700000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/c3phfw3e/fitnessfirst-w21-interiors-bangor-07368d0.jpg	(from https://www.fitnessfirst.co.uk/equipment)
02:20:50	8732/8732	---M--	200	added ('OK')	image/jpeg	etag:%221d91d1ef4f42d1c%22	https://www.fitnessfirst.co.uk/media/vwrbipav/fitnessfirst-w21-interiors-bangor-242-2.jpg?width=40&height=30&quality=20&rnd=132968186319230000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/vwrbipav/fitnessfirst-w21-interiors-bangor-242-21eaf.jpg	(from https://www.fitnessfirst.co.uk/equipment)
02:20:51	8709/8709	---M--	200	added ('OK')	image/jpeg	etag:%221d91d1ed130eb05%22	https://www.fitnessfirst.co.uk/media/opabp5so/fitnessfirst-w21-interiors-bangor-276.jpg?width=40&height=30&quality=20&rnd=132968186330970000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/opabp5so/fitnessfirst-w21-interiors-bangor-2763d19.jpg	(from https://www.fitnessfirst.co.uk/equipment)
02:20:51	8715/8715	---M--	200	added ('OK')	image/jpeg	etag:%221d91d1ef32a698b%22	https://www.fitnessfirst.co.uk/media/h40bwz3e/fitnessfirst-w21-wigan-interiors-256.jpg?width=40&height=30&quality=20&rnd=132968186339970000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/h40bwz3e/fitnessfirst-w21-wigan-interiors-2562cc5.jpg	(from https://www.fitnessfirst.co.uk/equipment)
02:20:52	8720/8720	---M--	200	added ('OK')	image/jpeg	etag:%221d91d1ef45b5a90%22	https://www.fitnessfirst.co.uk/media/qjlbjdbl/fitnessfirst-w21-wigan-interiors-259.jpg?width=40&height=30&quality=20&rnd=132968186352200000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/qjlbjdbl/fitnessfirst-w21-wigan-interiors-259516b.jpg	(from https://www.fitnessfirst.co.uk/equipment)
02:20:53	8727/8727	---M--	200	added ('OK')	image/jpeg	etag:%221d91d1edee66c97%22	https://www.fitnessfirst.co.uk/media/m31alnp1/fitnessfirst-w21-wigan-interiors-309.jpg?width=40&height=30&quality=20&rnd=132968186362070000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/m31alnp1/fitnessfirst-w21-wigan-interiors-30903e2.jpg	(from https://www.fitnessfirst.co.uk/equipment)
02:20:54	3867/3867	---M--	200	added ('OK')	image/png	etag:%221d91d1eeefe211b%22	https://www.fitnessfirst.co.uk/media/3fkbactj/fitnessfirst_gracechurch_260521_1318.png?width=40&height=30&quality=20&rnd=132968185992570000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/3fkbactj/fitnessfirst_gracechurch_260521_1318dbc1.png	(from https://www.fitnessfirst.co.uk/equipment)
02:20:54	3782/3782	---M--	200	added ('OK')	image/png	etag:%221d91d1eec033346%22	https://www.fitnessfirst.co.uk/media/rp1jtvqz/fitnessfirst_gracechurch_260521_1325.png?width=40&height=30&quality=20&rnd=132968186005500000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/rp1jtvqz/fitnessfirst_gracechurch_260521_13255f92.png	(from https://www.fitnessfirst.co.uk/equipment)
02:20:55	3662/3662	---M--	200	added ('OK')	image/png	etag:%221d91d1ee4dc21ce%22	https://www.fitnessfirst.co.uk/media/l3agaq3d/fitnessfirst_gracechurch_260521_1332.png?width=40&height=30&quality=20&rnd=132968186020970000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/l3agaq3d/fitnessfirst_gracechurch_260521_1332557a.png	(from https://www.fitnessfirst.co.uk/equipment)
02:20:56	8628/8628	---M--	200	added ('OK')	image/jpeg	etag:%221d91d1ee73ea834%22	https://www.fitnessfirst.co.uk/media/m5paj3qy/fitnessfirst-w21-wigan-interiors-348-1.jpg?width=40&height=30&quality=20&rnd=132968186064100000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/m5paj3qy/fitnessfirst-w21-wigan-interiors-348-1f6d1.jpg	(from https://www.fitnessfirst.co.uk/equipment)
02:20:57	8696/8696	---M--	200	added ('OK')	image/jpeg	etag:%221d91d1ee9a0c278%22	https://www.fitnessfirst.co.uk/media/aswldaik/fitnessfirst-w21-interiors-bangor-063.jpg?width=40&height=30&quality=20&rnd=132968186033400000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/aswldaik/fitnessfirst-w21-interiors-bangor-06350c7.jpg	(from https://www.fitnessfirst.co.uk/equipment)
02:20:58	8739/8739	---M--	200	added ('OK')	image/jpeg	etag:%221d91d1ed261d423%22	https://www.fitnessfirst.co.uk/media/kpspz3lr/fitnessfirst-w21-interiors-bangor-229.jpg?width=40&height=30&quality=20&rnd=132968186047400000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/kpspz3lr/fitnessfirst-w21-interiors-bangor-2290670.jpg	(from https://www.fitnessfirst.co.uk/equipment)
02:20:59	8754/8754	---M--	200	added ('OK')	image/jpeg	etag:%221d91d1ed130eb32%22	https://www.fitnessfirst.co.uk/media/rrjfzxmn/fitnessfirst-w21-interiors-exeter-182-1.jpg?width=40&height=30&quality=20&rnd=132968186055530000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/rrjfzxmn/fitnessfirst-w21-interiors-exeter-182-1bc28.jpg	(from https://www.fitnessfirst.co.uk/equipment)
02:20:59	8745/8745	---M--	200	added ('OK')	image/jpeg	etag:%221d91d1ee279f7a9%22	https://www.fitnessfirst.co.uk/media/lu3hmdxh/fitnessfirst-w21-wigan-interiors-368.jpg?width=40&height=30&quality=20&rnd=132968186073070000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/lu3hmdxh/fitnessfirst-w21-wigan-interiors-36869c6.jpg	(from https://www.fitnessfirst.co.uk/equipment)
02:21:00	8588/8588	---M--	200	added ('OK')	image/jpeg	etag:%221d91d1ed393028c%22	https://www.fitnessfirst.co.uk/media/bdyljen0/fitnessfirst-w21-bakerst-1715-1.jpg?width=40&height=30&quality=20&rnd=132968185973430000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/bdyljen0/fitnessfirst-w21-bakerst-1715-14124.jpg	(from https://www.fitnessfirst.co.uk/equipment)
02:21:02	8684/8684	---M--	200	added ('OK')	image/jpeg	etag:%221d91d1eec9bf5ec%22	https://www.fitnessfirst.co.uk/media/tt2bnk31/fitnessfirst-w21-bakerst-1673.jpg?width=40&height=30&quality=20&rnd=132968185955870000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/tt2bnk31/fitnessfirst-w21-bakerst-167364ad.jpg	(from https://www.fitnessfirst.co.uk/equipment)
02:21:03	8707/8707	---M--	200	added ('OK')	image/jpeg	etag:%221d91d1ee1488a83%22	https://www.fitnessfirst.co.uk/media/svge3xj3/fitnessfirst-w21-bakerst-1693.jpg?width=40&height=30&quality=20&rnd=132968185964700000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/svge3xj3/fitnessfirst-w21-bakerst-16931c8b.jpg	(from https://www.fitnessfirst.co.uk/equipment)
02:21:04	14869/14869	---M--	200	added ('OK')	image/jpeg	etag:%221d91d1eef96fe95%22	https://www.fitnessfirst.co.uk/media/xfddqjdv/bodypump-class-image-13.jpg?width=40&height=30&quality=20&rnd=132968186181870000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/xfddqjdv/bodypump-class-image-13fa0f.jpg	(from https://www.fitnessfirst.co.uk/equipment)
02:21:05	14855/14855	---M--	200	added ('OK')	image/jpeg	etag:%221d91d1eee65ad87%22	https://www.fitnessfirst.co.uk/media/pbfnxyoi/bodypump-class-image-3.jpg?width=40&height=30&quality=20&rnd=132968186219500000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/pbfnxyoi/bodypump-class-image-37ec7.jpg	(from https://www.fitnessfirst.co.uk/equipment)
02:21:05	3124/3124	---M--	200	added ('OK')	image/png	etag:%221d91d1ef1608434%22	https://www.fitnessfirst.co.uk/media/10pgww4g/hero_group.png?width=40&height=30&quality=20&rnd=132968186224230000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/10pgww4g/hero_group5737.png	(from https://www.fitnessfirst.co.uk/equipment)
02:21:06	4090/4090	---M--	200	added ('OK')	image/jpeg	etag:%221d91d1ee31263fa%22	https://www.fitnessfirst.co.uk/media/v5bb5gwh/web-version-bodypump-instructor-moments-image-1.jpg?width=40&height=30&quality=20&rnd=132968186229000000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/v5bb5gwh/web-version-bodypump-instructor-moments-image-1a494.jpg	(from https://www.fitnessfirst.co.uk/equipment)
02:21:07	464/464	---M--	200	added ('OK')	image/svg+xml	etag:%221d7ecfd14c42850%22	https://www.fitnessfirst.co.uk/images/custom/svg/chevron-left-black.svg	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/images/custom/svg/chevron-left-black.svg	(from https://www.fitnessfirst.co.uk/sb/deferred-cb1f74c641133dbc.css.v51?20230413050030)
02:21:08	462/462	---M--	200	added ('OK')	image/svg+xml	etag:%221d7ecfd1aba0b4e%22	https://www.fitnessfirst.co.uk/images/custom/svg/chevron-right-black.svg	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/images/custom/svg/chevron-right-black.svg	(from https://www.fitnessfirst.co.uk/sb/deferred-cb1f74c641133dbc.css.v51?20230413050030)
02:21:08	0/-1	---M--	301	error ('')			https://www.fitnessfirst.co.uk/Images/custom/svg/icons/icon-tick-white.svg	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/Images/custom/svg/icons/icon-tick-white.257.delayed	(from https://www.fitnessfirst.co.uk/sb/deferred-cb1f74c641133dbc.css.v51?20230413050030)
02:21:10	183177/183177	---M-Z	200	added ('OK')	text/css	etag:%22a6293b19%22	https://www.fitnessfirst.co.uk/sb/critical-584e8faa830ceda3.css.v51?20230413044438	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/sb/critical-584e8faa830ceda3.cssab12.css	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:10	323161/323161	---M--	200	added ('OK')	image/jpeg	etag:%221d90a3127b1c559%22	https://www.fitnessfirst.co.uk/media/qprfsi2y/fitnessfirst_interiors-bakerst_027_web.jpg?width=1200&height=1200&rnd=132875934787270000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/qprfsi2y/fitnessfirst_interiors-bakerst_027_webc79c.jpg	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:11	65180/65180	---M-Z	200	added ('OK')	text/css	etag:%222d5c65b9%22	https://www.fitnessfirst.co.uk/sb/deferred-1a7e5386b067936d.css.v51?20230413044131	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/sb/deferred-1a7e5386b067936d.csse803.css	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:12	76998/76998	---M-Z	200	added ('OK')	text/javascript	etag:%22208abd29%22	https://www.fitnessfirst.co.uk/sb/deferred-cd36b20cfa3b474b.js.v51?20230413044132	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/sb/deferred-cd36b20cfa3b474b.js95ef.v51	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:13	1533/1533	---M--	200	added ('OK')	image/jpeg	etag:%221d91c82e6581ffd%22	https://www.fitnessfirst.co.uk/media/3wgcobt0/fitnessfirst_interiors-bakerst_027.jpg?width=38&height=40&quality=20&rnd=132883729911670000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/3wgcobt0/fitnessfirst_interiors-bakerst_0278e3a.jpg	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:13	7955/7955	---M--	200	added ('OK')	image/jpeg	etag:%221d91c82e6580513%22	https://www.fitnessfirst.co.uk/media/x03dgx3x/fitnessfirst_interiors-bakerst_039_web.jpg?rxy=0.5047543366033952,0.6212713357550818&width=38&height=40&quality=20&rnd=132869897563930000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/x03dgx3x/fitnessfirst_interiors-bakerst_039_webeb12.jpg	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:15	7929/7929	---M--	200	added ('OK')	image/jpeg	etag:%221d91c82e6f0ae79%22	https://www.fitnessfirst.co.uk/media/olsh4up4/fitnessfirst_interiors-bakerst_114_web.jpg?width=38&height=40&quality=20&rnd=132869859801800000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/olsh4up4/fitnessfirst_interiors-bakerst_114_web8327.jpg	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:17	8073/8073	---M--	200	added ('OK')	image/jpeg	etag:%221d91c82e6f0af09%22	https://www.fitnessfirst.co.uk/media/gmlbqriz/_dsc0180_web.jpg?rxy=0.5355442557420949,0.6371142884856139&width=38&height=40&quality=20&rnd=132869897897370000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/gmlbqriz/_dsc0180_web8150.jpg	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:18	4918/4918	---M--	200	added ('OK')	image/jpeg	etag:%221d91c82e6f0a3b6%22	https://www.fitnessfirst.co.uk/media/srnp2lob/fitnessfirst_interiors-bakerst_123.jpg?width=38&height=40&quality=20&rnd=132950357988030000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/srnp2lob/fitnessfirst_interiors-bakerst_123432c.jpg	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:19	1922/1922	---M--	200	added ('OK')	image/png	etag:%221d90a34613b6202%22	https://www.fitnessfirst.co.uk/media/fi4dkdmj/artboard-49.png?width=40&height=40&quality=20&rnd=132894183265930000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/fi4dkdmj/artboard-49766b.png	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:20	2015/2015	---M--	200	added ('OK')	image/png	etag:%221d90a37736ad4df%22	https://www.fitnessfirst.co.uk/media/qiepbq3e/artboard-53.png?width=40&height=40&quality=20&rnd=132894183295600000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/qiepbq3e/artboard-5313e0.png	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:21	1562/1562	---M--	200	added ('OK')	image/png	etag:%221d90a3460a2c91a%22	https://www.fitnessfirst.co.uk/media/m1rhjzpk/artboard-55.png?width=40&height=40&quality=20&rnd=132894183303230000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/m1rhjzpk/artboard-55931c.png	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:21	1684/1684	---M--	200	added ('OK')	image/png	etag:%221d90a34600a3e14%22	https://www.fitnessfirst.co.uk/media/xvdd20cu/artboard-37.png?width=40&height=40&quality=20&rnd=132894183203000000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/xvdd20cu/artboard-376389.png	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:22	8006/8006	---M--	200	added ('OK')	image/jpeg	etag:%221d91c82e7895846%22	https://www.fitnessfirst.co.uk/media/c4anbr2j/_dsc0180_web.jpg?width=40&height=30&quality=20&rnd=132869859766900000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/c4anbr2j/_dsc0180_web5ff0.jpg	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:23	7896/7896	---M--	200	added ('OK')	image/jpeg	etag:%221d91c82e78959d8%22	https://www.fitnessfirst.co.uk/media/mgqno0ba/fitnessfirst_interiors-bakerst_205_web.jpg?width=40&height=30&quality=20&rnd=132875953844130000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/mgqno0ba/fitnessfirst_interiors-bakerst_205_webfad7.jpg	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:24	8654/8654	---M--	200	added ('OK')	image/jpeg	etag:%221d91c82e78966ce%22	https://www.fitnessfirst.co.uk/media/jpsbqxmm/fitnessfirst_170720212517.jpg?width=40&height=30&quality=20&rnd=132875953876470000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/jpsbqxmm/fitnessfirst_1707202125173d70.jpg	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:25	7860/7860	---M--	200	added ('OK')	image/jpeg	etag:%221d91c82e78959b4%22	https://www.fitnessfirst.co.uk/media/g4hneckx/fitnessfirst_interiors-bakerst_199_web.jpg?width=40&height=30&quality=20&rnd=132869859742730000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/g4hneckx/fitnessfirst_interiors-bakerst_199_web5f4d.jpg	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:26	1621/1621	---M--	200	added ('OK')	image/jpeg	etag:%221d91c82e6f0b6d5%22	https://www.fitnessfirst.co.uk/media/y4oj2xpb/fitnessfirst_170720213461.jpg?width=40&height=30&quality=20&rnd=132875953884930000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/y4oj2xpb/fitnessfirst_1707202134615238.jpg	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:26	1513/1513	---M--	200	added ('OK')	image/jpeg	etag:%221d91c82e78942e9%22	https://www.fitnessfirst.co.uk/media/3wgcobt0/fitnessfirst_interiors-bakerst_027.jpg?width=40&height=30&quality=20&rnd=132883729911670000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/3wgcobt0/fitnessfirst_interiors-bakerst_0279365.jpg	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:28	7945/7945	---M--	200	added ('OK')	image/jpeg	etag:%221d91c5bb0ec1909%22	https://www.fitnessfirst.co.uk/media/hwrjsyj2/fitnessfirst-w21-bakerst-4248_web.jpg?width=40&height=30&quality=20&rnd=132869859612500000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/hwrjsyj2/fitnessfirst-w21-bakerst-4248_web84c0.jpg	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:29	7915/7915	---M--	200	added ('OK')	image/jpeg	etag:%221d91c382e9e046b%22	https://www.fitnessfirst.co.uk/media/hcrffkns/fitnessfirst-w21-bakerst-0862_web.jpg?width=40&height=30&quality=20&rnd=132869859545870000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/hcrffkns/fitnessfirst-w21-bakerst-0862_web8843.jpg	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:29	1598/1598	---M--	200	added ('OK')	image/jpeg	etag:%221d91c82e789413e%22	https://www.fitnessfirst.co.uk/media/e53oguv0/ff_baker_street_trax_low.jpg?width=40&height=30&quality=20&rnd=132950365495600000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/e53oguv0/ff_baker_street_trax_lowe64c.jpg	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:30	8701/8701	---M--	200	added ('OK')	image/jpeg	etag:%221d91c82e821fc7d%22	https://www.fitnessfirst.co.uk/media/q1kojjqb/fitnessfirst-w21-bakerst-2529.jpg?width=40&height=30&quality=20&rnd=132875936576470000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/q1kojjqb/fitnessfirst-w21-bakerst-2529b744.jpg	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:31	8765/8765	---M--	200	added ('OK')	image/jpeg	etag:%221d91c82e821ffbd%22	https://www.fitnessfirst.co.uk/media/guvjzqkz/fitnessfirst-w21-bakerst-3195.jpg?width=40&height=30&quality=20&rnd=132875936542770000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/guvjzqkz/fitnessfirst-w21-bakerst-31953a41.jpg	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:32	8749/8749	---M--	200	added ('OK')	image/jpeg	etag:%221d91c82e821ffad%22	https://www.fitnessfirst.co.uk/media/bfdpiru3/fitnessfirst-w21-bakerst-3769.jpg?width=40&height=30&quality=20&rnd=132875936555700000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/bfdpiru3/fitnessfirst-w21-bakerst-37694b36.jpg	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:33	7889/7889	---M--	200	added ('OK')	image/jpeg	etag:%221d91c82e821c351%22	https://www.fitnessfirst.co.uk/media/fwylvths/fitnessfirst_interiors-bakerst_177_web.jpg?width=40&height=30&quality=20&rnd=132869859601130000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/fwylvths/fitnessfirst_interiors-bakerst_177_web49c9.jpg	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:34	9087/9087	---M--	200	added ('OK')	image/jpeg	etag:%221d91c82e821feff%22	https://www.fitnessfirst.co.uk/media/pueo2dk4/ff_bk_cardio.jpg?width=40&height=30&quality=20&rnd=132875959932830000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/pueo2dk4/ff_bk_cardiofb91.jpg	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:34	7896/7896	---M--	200	added ('OK')	image/jpeg	etag:%221d91c82e821c358%22	https://www.fitnessfirst.co.uk/media/kebfzbgu/fitnessfirst_interiors-bakerst_160_web.jpg?width=40&height=30&quality=20&rnd=132869859592630000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/kebfzbgu/fitnessfirst_interiors-bakerst_160_webb5f5.jpg	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:35	10121/10121	---M--	200	added ('OK')	image/jpeg	etag:%221d91c82e821fa09%22	https://www.fitnessfirst.co.uk/media/of5fyich/_dsc2916.jpg?width=40&height=30&quality=20&rnd=132875939184630000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/of5fyich/_dsc291678aa.jpg	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:36	60794/60794	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Apr%202023%2023:21:36%20GMT	https://www.fitnessfirst.co.uk/fitness-classes/timetable?class=1924313	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/fitness-classes/timetable9ce6.html	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:37	1799/1799	---M--	200	added ('OK')	image/jpeg	etag:%221d90a3460a2c807%22	https://www.fitnessfirst.co.uk/media/41tjxuql/fitnessfirst_gracechurch_260521_1292.jpg?width=40&height=40&quality=20&rnd=132894099914330000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/41tjxuql/fitnessfirst_gracechurch_260521_12925abc.jpg	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
02:21:38	60794/60794	---MCZ	200	added ('OK')	text/html	date:Sat,%2015%20Apr%202023%2023:21:37%20GMT	https://www.fitnessfirst.co.uk/fitness-classes/timetable?class=1924216	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/fitness-classes/timetable4609.html	(from https://www.fitnessfirst.co.uk/find-a-gym/london-baker-street)
